   Date       Time      Lat     Lon     Dep  Tag   F1    F2    F3    F4     F5    F6    F7     F8    F9   F10   F11   F12
2020-03-20 00:55:22.38 40.754 -112.033  8.35  eq  0.16  0.85  0.64 -111.5 -132.3 15.65 15.29 -0.33 -0.30 -0.24  0.11  0.31
2020-03-20 01:01:48.69 40.768 -112.073  9.27  eq -0.31  0.36  0.21 -112.3 -130.9 15.80 15.31 -0.56 -0.51 -0.49  0.03  0.16
2020-03-20 01:10:49.56 40.762 -112.075  9.68  eq -0.13  0.60  0.42 -113.1 -127.6 15.97 15.01 -0.56 -0.53 -0.50  0.06  0.15
2020-03-20 02:16:30.51 40.754 -112.067  7.64  eq  0.02  0.65  0.59 -101.9 -125.5 15.83 15.39 -0.64 -0.49 -0.37 -0.12  0.10
2020-03-20 02:51:14.56 40.755 -112.057  8.49  eq  0.06  0.63  0.59 -107.2 -126.0 15.59 15.08 -0.58 -0.56 -0.45  0.04  0.18
2020-03-20 03:00:55.78 40.734 -112.062 10.04  eq  0.08  0.60  0.70 -117.5 -128.2 15.65 15.35 -0.85 -0.85 -0.75 -0.08  0.11
2020-03-20 03:23:33.50 40.729 -112.055  9.77  eq  0.03  0.65  0.54 -109.7 -138.9 15.76 14.99 -0.48 -0.40 -0.34  0.08  0.17
2020-03-20 04:03:41.92 40.731 -112.067  8.85  eq -0.01  0.62  0.58  -76.7 -126.0 15.33 15.28 -0.52 -0.52 -0.24 -0.02  0.16
2020-03-20 04:20:23.45 40.764 -112.072  9.68  eq  0.17  0.74  0.74 -105.6 -137.1 15.69 15.53 -0.83 -0.85 -0.71  0.03  0.13
2020-03-20 04:20:46.57 40.761 -112.069  9.75  eq -0.02  0.56  0.38  -83.3 -117.8 16.76 15.88 -0.39 -0.42 -0.36  0.18  0.30
2020-03-20 04:52:22.40 40.745 -112.057  9.31  eq -0.24  0.32  0.35 -113.7 -115.6 16.09 15.38 -0.67 -0.58 -0.46 -0.17  0.10
2020-03-20 05:02:02.87 40.765 -112.075 10.45  eq -0.02  0.57  0.42 -120.3 -123.0 16.14 15.39 -0.45 -0.42 -0.41  0.20  0.24
2020-03-20 05:35:04.00 40.745 -112.058  9.52  eq -0.01  0.46  0.46 -116.1 -124.0 15.78 15.46 -0.58 -0.49 -0.43 -0.10  0.10
2020-03-20 05:48:01.36 40.760 -112.057  7.78  eq -0.16  0.42  0.42 -114.5 -117.4 16.20 15.44 -0.51 -0.54 -0.38 -0.06  0.13
2020-03-20 07:31:20.70 40.747 -112.046  9.38  eq  0.04  0.82  0.73 -112.1 -122.2 16.14 15.27 -0.54 -0.38 -0.45 -0.04  0.08
2020-03-20 10:20:33.44 40.753 -112.069  9.40  eq  0.00  0.81  0.55 -107.4 -130.4 15.66 14.95 -0.38 -0.30 -0.19 -0.02  0.13
2020-03-20 10:58:08.24 40.758 -112.056  7.23  eq  0.10  0.65  0.64 -116.6 -121.9 15.62 15.20 -0.57 -0.49 -0.41  0.22  0.36
2020-03-20 11:17:13.43 40.758 -112.069  7.24  eq  0.08  0.62  0.60  -97.8 -110.2 15.71 15.23 -0.62 -0.73 -0.49 -0.03  0.15
2020-03-20 11:58:04.41 40.756 -112.062  8.39  eq  0.09  0.79  0.64 -101.6 -125.6 16.41 15.20 -0.38 -0.35 -0.47  0.11  0.08
2020-03-20 14:01:08.20 40.748 -112.038  8.34  eq -0.09  0.31  0.30 -121.9 -130.1 16.14 15.15 -0.46 -0.48 -0.37  0.32  0.42
2020-03-20 16:13:04.57 40.729 -112.081  9.77  eq -0.09  0.58  0.54 -118.6 -141.3 15.88 14.74 -0.54 -0.48 -0.24  0.03  0.30
2020-03-20 21:41:55.85 40.753 -112.032  8.03  eq  0.07  0.59  0.52 -106.1 -124.4 16.63 15.01 -0.58 -0.45 -0.36  0.02  0.31
2020-03-20 22:31:54.85 40.757 -112.061  8.92  eq  0.19  1.55  1.49  -91.9 -108.4 16.52 15.63 -0.81 -0.77 -0.58  0.26  0.37
2020-03-20 22:32:10.79 40.757 -112.061  8.56  eq -0.20  0.41  0.26  -95.3 -109.2 16.47 15.36 -0.63 -0.58 -0.50  0.26  0.35
2020-03-21 00:15:38.98 40.779 -112.080 11.44  eq  0.05  0.77  0.62  -99.4 -127.1 15.21 15.22 -0.27 -0.32 -0.02 -0.08  0.09
2020-03-21 01:10:45.24 40.748 -112.045 10.26  eq  0.11  0.53  0.44 -114.8 -128.1 16.27 15.68 -0.47 -0.39 -0.38  0.11  0.20
2020-03-21 01:27:51.58 40.746 -112.047 10.57  eq -0.15  0.40  0.27 -131.6 -130.9 16.34 15.66 -0.34 -0.27 -0.22  0.20  0.33
2020-03-21 02:40:01.16 40.750 -112.042 10.05  eq  0.04  0.56  0.59 -103.5 -134.7 15.05 14.49 -0.64 -0.47 -0.26 -0.07  0.15
2020-03-21 06:17:56.26 40.746 -112.043  9.78  eq  0.19  0.75  0.66 -115.9 -119.5 15.94 15.10 -0.53 -0.42 -0.38  0.01  0.17
2020-03-21 06:22:23.15 40.746 -112.046  9.88  eq  0.04  0.59  0.56 -122.9 -135.0 15.81 15.24 -0.65 -0.48 -0.44 -0.00  0.21
2020-03-21 06:50:46.34 40.772 -112.061  8.69  eq  0.10  0.68  0.61 -119.9 -133.2 15.97 15.51 -0.32 -0.34 -0.21 -0.02  0.15
2020-03-21 08:19:00.19 40.739 -112.054  9.74  eq  0.11  0.72  0.64 -100.3 -126.7 16.18 14.90 -0.51 -0.39 -0.33 -0.11  0.12
2020-03-21 09:06:40.80 40.769 -112.077  9.93  eq -0.14  0.41  0.17 -128.0 -123.0 15.09 15.84 -0.30 -0.22 -0.05  0.39  0.48
2020-03-21 11:58:49.52 40.736 -112.067  9.59  eq  0.09  0.66  0.75 -118.1 -142.0 16.17 15.44 -0.58 -0.56 -0.36 -0.15  0.09
2020-03-21 16:59:31.93 40.743 -112.064 10.27  eq  0.00  0.21  0.10 -150.3 -151.2 16.88 16.10 -0.39 -0.28 -0.20  0.37  0.50
2020-03-22 02:56:35.61 40.755 -112.043  6.76  eq  0.04  0.61  0.55 -112.4 -110.5 16.51 15.51 -0.37 -0.35 -0.28  0.07  0.19
2020-03-22 03:44:52.92 40.751 -112.078 10.41  eq  0.25  0.67  0.65 -114.0 -119.8 15.96 15.46 -0.52 -0.48 -0.39 -0.08  0.07
2020-03-22 08:31:36.70 40.737 -112.059  9.15  eq -0.09  0.50  0.39 -119.6 -110.6 16.37 16.56 -0.38 -0.26 -0.18  0.11  0.22
2020-03-22 08:54:18.49 40.739 -112.053  8.39  eq  0.01  0.61  0.55 -111.5 -121.2 16.31 15.29 -0.44 -0.35 -0.26  0.02  0.19
2020-03-22 08:57:14.36 40.733 -112.079 10.98  eq  0.05  0.54  0.51 -121.4 -129.5 15.91 15.36 -0.46 -0.40 -0.27  0.15  0.31
2020-03-22 10:03:54.05 40.736 -112.061  8.18  eq -0.03  0.69  0.82 -108.2 -121.6 16.01 15.37 -0.65 -0.65 -0.60 -0.16  0.11
2020-03-22 13:11:14.54 40.783 -112.075 11.88  eq  0.10  0.78  0.60  -98.6 -115.7 16.11 15.28 -0.57 -0.47 -0.28 -0.01  0.11
2020-03-22 15:50:15.53 40.751 -112.066  9.37  eq  0.00  0.33  0.21 -126.1 -134.9 16.52 15.64 -0.36 -0.22 -0.18  0.27  0.45
2020-03-23 01:17:15.31 40.779 -112.053  9.98  eq  0.03  0.14 -0.02 -166.7 -156.5 16.91 16.39 -0.28 -0.12 -0.04  0.60  0.76
2020-03-23 02:17:30.80 40.736 -112.059  7.19  eq -0.08  0.65  0.61 -124.6 -126.0 16.58 14.96 -0.37 -0.30 -0.19  0.02  0.10
2020-03-23 02:21:21.87 40.771 -112.052  7.63  eq  0.00  0.53  0.50 -104.2 -129.0 16.57 15.66 -0.43 -0.44 -0.36  0.12  0.14
2020-03-23 02:36:17.65 40.780 -112.038  7.68  eq  0.02  0.72  0.71  -99.8 -119.1 14.94 14.96 -0.23 -0.33 -0.22  0.18  0.13
2020-03-23 05:39:32.51 40.775 -112.042  8.62  eq  0.12  0.62  0.59 -109.2 -126.0 16.26 15.28 -0.29 -0.44 -0.30  0.12  0.23
2020-03-23 06:35:18.62 40.761 -112.075 10.09  eq -0.14  0.60  0.39 -110.4 -113.7 16.23 15.69 -0.57 -0.55 -0.43  0.06  0.11
2020-03-23 06:37:02.90 40.750 -112.055  8.87  eq -0.10  0.50  0.41 -134.7 -128.6 16.06 15.43 -0.60 -0.44 -0.31 -0.10  0.15
2020-03-23 14:12:50.27 40.737 -112.082 10.68  eq -0.16  0.28  0.10 -144.4 -143.8 16.62 16.23 -0.37 -0.26 -0.19  0.29  0.39
2020-03-23 15:19:45.64 40.739 -112.057  8.98  eq -0.05  0.60  0.46 -118.7 -136.3 16.58 15.61 -0.57 -0.36 -0.22 -0.07  0.21
2020-03-23 18:40:06.43 40.758 -112.077 10.44  eq  0.09  0.74  0.76  -89.1 -121.5 17.04 15.05 -0.43 -0.50 -0.45  0.08  0.16
2020-03-23 18:42:18.13 40.764 -112.077 10.25  eq -0.06  0.42  0.35 -124.3 -117.6 16.50 15.66 -0.45 -0.42 -0.39  0.13  0.23
2020-03-24 08:32:35.11 40.780 -112.072 11.41  eq  0.01  0.66  0.50 -116.4 -137.4 15.80 15.65 -0.35 -0.34 -0.21  0.02  0.16
2020-03-24 11:42:09.09 40.779 -112.045  9.13  eq -0.07  0.19  0.07 -151.6 -152.9 17.10 16.23 -0.32 -0.26 -0.18  0.26  0.44
2020-03-24 12:12:15.79 40.771 -112.043  8.30  eq  0.04  0.53  0.45 -116.5 -128.2 16.18 15.40 -0.46 -0.51 -0.44  0.09  0.20
2020-03-24 15:09:32.01 40.734 -112.050  5.93  eq -0.13  0.46  0.39 -126.9 -118.4 16.46 15.62 -0.38 -0.30 -0.17  0.15  0.30
2020-03-25 08:55:01.72 40.751 -111.964  5.35  eq -0.20  0.50  0.45 -104.4 -124.2 15.22 15.10 -0.34 -0.31 -0.37  0.14  0.22
2020-03-25 11:54:29.00 40.783 -112.077 11.38  eq  0.05  0.72  0.57 -113.5 -120.7 15.15 15.41 -0.39 -0.38 -0.11 -0.03  0.22
2020-03-25 18:54:59.67 40.739 -112.041  8.97  eq  0.08  0.56  0.51 -122.1 -143.1 16.65 16.18 -0.54 -0.49 -0.46  0.10  0.13
2020-03-26 02:05:59.87 40.759 -112.080  9.81  eq  0.09  0.71  0.63 -117.9 -135.9 15.60 15.09 -0.42 -0.41 -0.22  0.05  0.10
2020-03-26 11:56:12.92 40.766 -111.976  4.83  eq -0.15  0.51  0.32 -114.4 -121.9 15.63 15.34 -0.29 -0.21 -0.20  0.28  0.32
2020-03-26 14:56:49.13 40.770 -112.089 10.49  eq  0.04  0.97  0.40  -94.6 -129.4 15.43 15.46 -0.40 -0.32 -0.22  0.06  0.18
2020-03-26 15:02:05.36 40.769 -111.975  4.61  eq -0.20  0.55  0.42  -99.7 -121.8 14.97 15.34 -0.28 -0.17 -0.09  0.32  0.39
2020-03-26 16:12:42.89 40.769 -111.973  5.61  eq -0.28  0.22 -0.01 -144.3 -145.4 16.08 15.39 -0.18 -0.12 -0.20  0.64  0.60
2020-03-26 16:16:39.39 40.766 -111.973  5.23  eq -0.37  0.23  0.16 -110.4 -114.5 15.27 15.29 -0.30 -0.19 -0.04  0.11  0.36
2020-03-26 16:21:56.75 40.764 -111.973  5.60  eq -0.21  0.36  0.11 -133.3 -137.7 16.01 15.81 -0.19 -0.18 -0.14  0.45  0.49
2020-03-26 18:07:32.94 40.745 -112.043  8.57  eq  0.08  0.60  0.60 -120.7 -117.8 16.81 15.50 -0.67 -0.50 -0.39  0.01  0.30
2020-03-27 00:57:45.46 40.761 -111.965  5.17  eq -0.01  0.76  0.63 -104.9 -121.2 15.30 15.18 -0.21 -0.25 -0.17  0.22  0.24
2020-03-27 12:58:01.17 40.751 -111.961  5.00  eq  0.01  0.65  0.69  -83.5 -113.3 14.87 15.05 -0.47 -0.48 -0.50  0.22  0.16
2020-03-27 17:56:01.85 40.725 -112.074 10.83  eq -0.02  0.70  0.55 -109.7 -133.2 16.36 15.50 -0.48 -0.39 -0.34  0.11  0.25
2020-03-27 20:08:41.91 40.731 -112.029  5.35  eq -0.01  0.60  0.45 -121.3 -120.7 16.54 15.48 -0.56 -0.36 -0.20 -0.04  0.32
2020-03-27 20:40:32.61 40.742 -112.043  8.95  eq -0.04  0.33  0.23 -145.5 -132.6 16.71 15.63 -0.49 -0.47 -0.37  0.18  0.26
2020-03-28 20:56:59.93 40.750 -112.064  9.40  eq -0.04  0.34  0.23 -124.4 -123.4 16.46 15.60 -0.44 -0.38 -0.32  0.06  0.24
2020-03-29 00:28:12.85 40.754 -111.961  2.92  eq  0.00  0.82  0.73  -93.3 -123.3 15.32 15.08 -0.28 -0.32 -0.29  0.21  0.21
2020-03-29 03:49:13.25 40.736 -112.064  9.87  eq  0.27  0.65  0.67 -101.1 -129.0 15.97 15.20 -0.60 -0.51 -0.50  0.00  0.11
2020-03-29 06:14:11.55 40.727 -112.069  9.59  eq  0.19  0.66  0.69 -105.5 -141.7 16.00 15.02 -0.69 -0.67 -0.47 -0.02  0.15
2020-03-29 07:22:43.89 40.764 -111.966  4.97  eq -0.07  0.73  0.46 -102.7 -116.9 15.28 15.33 -0.17 -0.18 -0.21  0.33  0.34
2020-03-29 10:21:14.49 40.784 -112.096  9.66  eq  0.24  0.78  0.66 -111.6 -131.4 15.98 15.03 -0.48 -0.38 -0.30  0.05  0.17
2020-03-30 12:29:51.55 40.731 -112.058  5.59  eq  0.09  0.69  0.55 -123.6 -124.4 16.23 15.51 -0.40 -0.37 -0.32  0.20  0.30
2020-03-30 23:50:32.03 40.760 -112.075  9.40  eq  0.12  0.81  0.75 -100.3 -106.0 16.49 15.49 -0.58 -0.73 -0.63  0.10  0.03
2020-03-31 00:06:16.36 40.750 -112.044  9.02  eq  0.15  0.70  0.67 -100.7 -135.4 16.16 15.09 -0.46 -0.37 -0.27 -0.07  0.18
2020-03-31 11:05:07.24 38.745 -111.336 13.53  eq -0.33  0.29  0.25 -113.3 -116.0 15.99 14.61 -0.60 -0.56 -0.45  0.01  0.09
2020-03-31 11:11:46.22 38.746 -111.338  8.71  eq -0.16  0.51  0.49 -147.0 -125.7 16.07 14.75 -0.36 -0.36 -0.38  0.02 -0.02
2020-03-31 11:29:35.11 40.753 -111.960  4.86  eq -0.28  0.41  0.38 -109.1 -118.2 15.27 15.49 -0.55 -0.41 -0.51  0.06  0.26
2020-03-31 11:32:15.76 40.756 -111.960  3.75  eq -0.16  0.66  0.52 -121.1 -105.0 15.25 15.06 -0.38 -0.25 -0.42  0.19  0.23
2020-04-01 09:25:34.91 40.763 -112.055  7.70  eq  0.14  0.63  0.63 -105.3 -116.4 15.71 15.33 -0.41 -0.34 -0.20  0.05  0.23
2020-04-01 14:27:31.63 40.740 -112.046  9.09  eq -0.02  0.56  0.45 -120.6 -120.6 15.66 15.51 -0.39 -0.41 -0.32  0.20  0.22
2020-04-02 18:14:23.39 38.668 -111.872 18.86  eq  0.04  0.38  0.28 -120.1 -123.4 16.54 15.74 -0.48 -0.43 -0.36 -0.02  0.09
2020-04-02 21:50:24.03 40.816 -112.168 10.57  eq  0.09  0.58  0.47 -116.1 -119.2 16.18 15.73 -0.26 -0.20 -0.25  0.31  0.30
2020-04-04 14:17:31.70 40.743 -112.046  9.78  eq  0.00  0.48  0.45 -129.2 -124.6 16.41 15.26 -0.44 -0.44 -0.36  0.13  0.21
2020-04-04 19:56:03.15 40.742 -112.037  9.14  eq  0.15  0.69  0.77 -123.2 -116.2 16.18 15.64 -0.56 -0.50 -0.48 -0.01  0.15
2020-04-05 08:38:29.91 40.742 -112.046  9.67  eq  0.02  0.54  0.54 -111.4 -127.3 16.26 15.55 -0.51 -0.45 -0.37 -0.02  0.16
2020-04-06 05:41:19.33 40.722 -112.071 11.29  eq -0.01  0.58  0.63 -110.2 -137.6 15.77 16.20 -0.56 -0.44 -0.37 -0.10  0.05
2020-04-07 04:00:25.53 40.743 -112.067  8.79  eq  0.09  0.54  0.53 -122.1 -130.9 16.44 15.86 -0.52 -0.41 -0.34  0.08  0.25
2020-04-07 05:32:51.75 40.762 -112.082 10.29  eq  0.11  0.69  0.62 -109.7 -129.5 16.05 14.98 -0.56 -0.48 -0.50  0.02  0.16
2020-04-07 12:04:42.09 41.021 -111.653  9.43  eq  0.19  0.68  0.71 -107.7 -135.4 14.82 14.76 -0.61 -0.63 -0.54  0.17  0.26
2020-04-07 13:16:09.99 40.766 -111.983  6.27  eq  0.02  0.71  0.67 -117.6 -119.8 16.25 15.47 -0.41 -0.46 -0.31  0.12  0.19
2020-04-08 05:33:19.61 39.410 -110.308 -1.18 mis -0.29  0.18  0.40  -90.8 -109.0 13.91 14.19 -0.49 -0.34 -0.86  0.69  0.34
2020-04-08 06:58:38.91 40.752 -111.968  3.65  eq -0.08  0.75  0.53  -87.2 -102.6 15.22 14.66 -0.46 -0.47 -0.47  0.06  0.16
2020-04-08 08:32:59.87 40.765 -111.983  6.76  eq -0.15  0.53  0.46 -101.7 -130.7 16.24 15.20 -0.40 -0.29 -0.26  0.04  0.13
2020-04-08 19:40:37.41 40.735 -111.971  3.38  eq  0.02  0.74  0.57  -81.4 -113.2 16.44 16.04  0.00 -0.06  0.01  0.11  0.21
2020-04-09 06:42:26.12 37.046 -112.923 12.44  eq -0.11  0.10  0.03 -138.2 -138.5 17.56 15.65 -0.53 -0.39 -0.28  0.25  0.42
2020-04-09 11:31:28.07 40.763 -112.086  9.60  eq  0.22  0.74  0.73 -106.6 -123.4 15.14 15.05 -0.42 -0.39 -0.42 -0.00  0.18
2020-04-11 15:09:25.97 40.849 -111.985  7.98  eq -0.24  0.39  0.18 -110.1 -118.8 16.28 17.70 -0.41 -0.26 -0.27  0.10  0.19
2020-04-11 18:32:16.83 40.855 -111.988  6.56  eq -0.01  0.44  0.46 -124.3 -125.1 16.19 15.70 -0.41 -0.25 -0.29  0.14  0.21
2020-04-12 01:55:55.23 40.763 -112.044  6.73  eq -0.18  0.43  0.40  -83.0 -104.7 15.17 15.03 -0.22 -0.26 -0.22  0.04  0.14
2020-04-12 05:13:41.95 40.730 -112.062  8.69  eq  0.05  0.64  0.51 -120.5 -124.8 16.59 15.60 -0.54 -0.34 -0.23 -0.03  0.18
2020-04-12 21:17:31.06 41.585 -112.242  1.89  eq -0.03  2.73  1.81 -132.7 -123.1 15.49 14.92 -0.26 -0.20 -0.14  0.52  0.55
2020-04-13 02:17:16.02 40.737 -112.027  8.88  eq  0.11  0.82  0.84 -100.6 -121.0 15.79 15.34 -0.51 -0.66 -0.45  0.00  0.18
2020-04-13 07:24:27.34 40.740 -112.046  9.88  eq  0.11  0.66  0.65 -122.7 -126.0 15.68 15.35 -0.45 -0.39 -0.31  0.08  0.28
2020-04-13 17:24:56.98 40.739 -112.071  9.02  eq -0.02  0.42  0.33 -125.4 -118.8 16.43 15.64 -0.43 -0.36 -0.27  0.11  0.29
2020-04-13 17:26:13.97 40.739 -112.070  9.19  eq  0.06  0.54  0.47 -115.1 -129.1 15.82 15.76 -0.58 -0.42 -0.42  0.04  0.12
2020-04-13 19:15:49.60 40.739 -112.073  9.72  eq -0.07  0.62  0.44  -93.2 -130.9 14.34 14.35 -0.63 -0.40 -0.35 -0.16  0.14
2020-04-13 21:51:13.78 40.750 -112.073 10.18  eq  0.18  0.60  0.60 -117.0 -122.9 16.12 15.67 -0.61 -0.55 -0.36 -0.08  0.14
2020-04-14 14:53:37.76 39.410 -110.306 -1.39 mis -0.40 -0.10  0.39 -110.9  -77.3 14.15 15.31 -0.56 -0.37 -0.52  0.40  0.29
2020-04-14 19:31:36.61 39.408 -110.308 -1.08 mis -0.64 -0.24 -0.03  -96.7 -111.9 13.21 14.13 -0.73 -0.84 -0.75  0.49  0.46
2020-04-15 00:58:25.94 40.742 -112.072  8.95  eq  0.06  0.59  0.49 -120.9 -120.6 16.53 15.32 -0.56 -0.40 -0.31 -0.05  0.22
2020-04-15 02:56:09.37 40.734 -112.058  9.03  eq  0.12  0.16  0.04 -165.9 -168.7 16.53 16.29 -0.31 -0.23 -0.22  0.52  0.56
2020-04-15 04:13:44.24 39.419 -110.337 -1.35 mis -0.37 -0.29 -0.16  -78.7  -79.5 14.52 14.11 -0.60 -0.68 -0.43  0.32  0.42
2020-04-15 12:10:30.58 40.733 -112.059  8.77  eq  0.05  0.61  0.65 -104.1 -131.6 15.80 15.36 -0.54 -0.50 -0.39 -0.03  0.08
2020-04-15 18:41:33.90 40.730 -112.058  8.97  eq  0.03  0.64  0.58 -114.7 -125.3 16.47 15.32 -0.58 -0.45 -0.43 -0.01  0.18
2020-04-16 13:41:29.47 40.736 -112.062  9.52  eq  0.08  0.12  0.00 -146.3 -150.8 16.75 16.39 -0.38 -0.20 -0.19  0.42  0.53
2020-04-16 15:14:18.59 40.736 -112.057  9.28  eq  0.12  0.63  0.67  -95.8 -124.4 16.28 15.28 -0.40 -0.30 -0.26 -0.04  0.19
2020-04-17 02:59:22.80 40.739 -112.063 10.13  eq  0.08  0.66  0.59 -126.9 -116.5 16.22 15.36 -0.45 -0.38 -0.24  0.12  0.26
2020-04-17 06:33:45.23 40.733 -112.059  9.46  eq  0.00  0.62  0.55 -123.9 -123.8 16.36 15.34 -0.44 -0.35 -0.31  0.06  0.23
2020-04-17 10:29:41.53 40.776 -112.098  9.49  eq  0.00  0.73  0.61  -99.0 -116.5 15.24 14.61 -0.52 -0.31 -0.14 -0.09  0.18
2020-04-17 23:32:10.95 38.473 -112.800  6.96  eq  0.06  0.63  0.52 -131.9 -139.5 16.77 15.17 -0.42 -0.35 -0.31  0.24  0.37
2020-04-18 00:08:09.67 40.730 -112.061  9.19  eq -0.15  0.33  0.17 -148.2 -143.7 17.24 16.28 -0.26 -0.12 -0.07  0.20  0.39
2020-04-18 04:27:27.79 40.735 -112.062  8.91  eq -0.01  0.58  0.49 -100.4 -136.6 15.61 14.84 -0.48 -0.40 -0.25  0.04  0.16
2020-04-18 11:32:12.78 38.472 -112.803  5.80  eq  0.14  0.82  0.51 -149.4 -141.3 16.93 14.73 -0.71 -0.54 -0.42 -0.16  0.05
2020-04-18 14:31:52.57 37.031 -112.915 13.31  eq  0.10  0.37  0.40  -96.2 -121.9 16.70 15.41 -0.75 -0.60 -0.81 -0.16  0.04
2020-04-18 17:40:43.20 40.715 -112.072 10.23  eq  0.11  0.79  0.74  -94.6 -130.6 15.79 14.97 -0.47 -0.33 -0.30  0.09  0.18
2020-04-18 23:45:08.62 38.181 -112.573 10.71  eq  0.04  0.44  0.35 -137.1 -136.3 16.58 15.84 -0.50 -0.45 -0.40  0.05  0.15
2020-04-20 05:40:44.56 40.733 -112.058  9.60  eq  0.09  0.70  0.57 -112.2 -112.0 16.36 15.57 -0.34 -0.28 -0.16  0.07  0.16
2020-04-20 10:09:19.01 40.739 -112.044 10.07  eq  0.05  0.70  0.60  -96.0 -119.5 16.14 15.24 -0.29 -0.28 -0.21  0.12  0.18
2020-04-21 00:46:07.99 40.762 -111.981  6.57  eq -0.07  0.62  0.34 -122.6 -139.3 16.35 15.86 -0.36 -0.30 -0.22  0.18  0.27
2020-04-21 01:07:07.52 40.742 -112.069  9.43  eq  0.01  0.38  0.27 -134.6 -127.5 16.53 15.86 -0.35 -0.22 -0.16  0.16  0.32
2020-04-23 07:49:37.92 40.777 -112.092  9.85  eq  0.11  0.73  0.59 -109.1 -137.4 16.78 15.17 -0.49 -0.37 -0.34  0.10  0.16
2020-04-23 07:51:49.37 40.776 -112.093  9.72  eq -0.08  0.49  0.36 -119.4 -120.9 16.38 15.81 -0.44 -0.41 -0.27  0.05  0.15
2020-04-23 23:17:22.05 40.727 -112.079 11.03  eq -0.03  0.59  0.46 -117.4 -110.0 16.33 15.54 -0.53 -0.38 -0.26 -0.04  0.19
2020-04-27 12:45:52.44 38.015 -112.101 10.87  eq -0.04  0.53  0.38 -145.3 -139.3 15.78 15.63 -0.49 -0.44 -0.36  0.09  0.22
2020-04-29 00:42:44.65 37.059 -112.877 12.34  eq  0.11  0.37  0.39 -109.2 -119.2 15.92 15.35 -0.92 -0.90 -0.80 -0.05  0.11
2020-04-29 03:43:41.52 40.711 -112.072  9.97  eq  0.18  0.82  0.63 -108.3 -132.7 15.04 15.08 -0.57 -0.53 -0.40  0.12  0.18
2020-04-30 10:15:39.66 40.810 -111.976  5.09  eq -0.03  0.74  0.65 -105.7 -112.4 15.75 14.82 -0.58 -0.50 -0.28  0.06  0.24
2020-05-01 00:28:56.94 40.730 -112.060  8.79  eq  0.15  0.81  0.73 -127.7 -131.0 16.14 15.13 -0.53 -0.47 -0.40 -0.13  0.13
2020-05-04 02:36:38.44 40.736 -112.058 10.10  eq  0.06  0.65  0.51 -118.8 -127.5 16.03 15.19 -0.64 -0.62 -0.47  0.03  0.14
2020-05-05 13:29:08.57 40.740 -112.078  8.66  eq  0.01  0.69  0.65  -93.2 -129.4 15.59 15.41 -0.50 -0.43 -0.52  0.09  0.04
2020-05-08 07:12:41.11 40.715 -112.079 10.99  eq  0.17  0.75  0.69 -115.6 -138.4 15.75 15.37 -0.52 -0.36 -0.26 -0.11  0.11
2020-05-10 12:32:48.45 40.750 -112.062  9.29  eq  0.10  0.72  0.50 -111.4 -118.2 16.70 15.91 -0.10  0.03 -0.12 -0.01  0.08
2020-05-13 15:40:54.33 40.727 -112.058  9.10  eq  0.05  0.55  0.59 -127.2 -136.1 16.01 15.48 -0.49 -0.42 -0.33  0.02  0.18
2020-05-14 23:04:49.12 40.765 -112.076 10.24  eq -0.41  0.19 -0.06 -103.5 -136.5 15.53 15.06 -0.33 -0.32 -0.35  0.25  0.31
2020-05-14 23:11:22.11 40.762 -112.074 10.13  eq  0.06  0.69  0.60 -111.4 -121.8 16.85 15.09 -0.56 -0.52 -0.46 -0.03  0.12
2020-05-14 23:27:14.29 40.764 -112.076 10.00  eq  0.09  0.95  0.91  -86.9 -128.9 13.82 14.20 -0.34 -0.47 -0.45  0.22  0.24
2020-05-16 06:35:41.63 36.936 -113.012 21.12  eq -0.09  0.50  0.34  -96.5 -135.7 17.11 15.80 -0.66 -0.52 -0.59  0.01  0.16
2020-05-16 20:08:57.11 36.865 -112.887 15.88  eq  0.14  0.41  0.32 -140.7 -144.0 17.18 15.95 -0.57 -0.46 -0.37 -0.07  0.20
2020-05-17 17:29:52.24 40.722 -112.025  9.22  eq -0.06  1.03  0.85  -98.8 -111.2 15.50 15.44 -0.28 -0.28  0.01  0.01  0.28
2020-05-28 05:07:18.40 36.969 -113.509  9.65  eq -0.10  0.51  0.49 -106.2 -123.4 15.37 15.30 -0.74 -0.80 -0.69 -0.02  0.06
2020-05-28 09:00:56.77 38.761 -111.495  5.63  eq -0.31  0.50  0.32 -123.4 -128.3 15.60 14.12 -0.40 -0.33 -0.39 -0.08 -0.04
2020-05-29 23:27:31.03 40.781 -112.041  4.49  eq -0.10  0.37  0.38 -113.8 -125.6 17.04 15.15 -0.56 -0.41 -0.20 -0.14  0.21
2020-05-30 08:22:58.56 40.806 -111.986  4.65  eq -0.13  0.79  0.74  -90.3 -118.4 15.43 15.12 -0.45 -0.27 -0.16  0.04  0.22
2020-06-02 04:38:00.66 39.413 -110.307 -1.31 mis -0.20  0.28  0.24  -98.5 -109.9 14.54 14.45 -0.46 -0.41 -0.45  0.51  0.39
2020-06-02 10:57:31.73 37.029 -112.928 12.44  eq  0.39  0.58  0.50 -141.4 -136.8 17.40 15.58 -0.82 -0.65 -0.58 -0.08  0.19
2020-06-03 00:40:12.77 39.410 -110.305 -1.61 mis -0.49 -0.46  0.01  -69.4  -84.3 15.36 13.70 -0.80 -0.75 -0.53  0.34  0.47
